,variable1,variable2
83,-31.65896362226369,0.625980624865596
84,-61.56605969776119,0.1472937451389953
85,-17.454456994554967,0.9959473984507174
86,29.850786074813733,0.12172531417746234
87,-108.85561631433036,0.15631026310989726
88,48.81185528782156,0.9257825992903975
89,23.186468849316803,0.33071148135103023
90,32.52606482325824,0.8107915160755549
91,89.6663145166214,0.6824556217691506
92,-85.37983285302344,0.06165148380214942
93,66.00336071971552,0.9996226396282952
94,-41.84158360529707,0.47323937827229073
95,97.62880838699216,0.6625173805854425
96,-31.545046291652408,0.037352700632791176
97,60.42106752305707,0.8041140172823229
98,-55.35989973687619,0.11822323007363424
99,-19.846502104925783,0.7249453080103654
100,113.96794307593102,0.23334077912817117
101,-101.34011400909192,0.22201117552080188
102,-104.90599787790308,0.2761479707603998
103,44.68980730585273,0.03352010878232801
104,-2.0494378552108237,0.05287988394312012
105,17.203793267935332,0.07387865453347983
106,-102.98500991294536,0.42324096835984065
107,-26.810563988513035,0.35850819065907963
108,5.356310568330793,0.7912508447087507
109,-106.98416130945876,0.303580989169352
110,10.272757901023756,0.2625788750460702
111,-80.56411219105449,0.5556741524234177
112,-97.86434923027234,0.6935514375342569
113,51.609583048541445,0.22167093249547098
114,-60.04292456594093,0.752814351620714
115,59.31897731644524,0.07228547736715578
116,10.178972249883987,0.357480003058419
117,-105.73726566800329,0.109387102427786
118,78.39251028232036,0.07227066687828232
119,32.532401750698114,0.0269085005846128
120,47.80254993932888,0.20112958899398978
121,-8.875426786845201,0.3225224847292588
122,68.5020931176301,0.06173004055872536
123,-90.0107422593837,0.5237707734070928
124,55.22736834946031,0.04647034133664787
125,1.3031460739436533,0.378100641819658
126,-79.44944838368514,0.28869128309640724
127,-35.81725266938821,0.0861053860816032
128,-8.970076079962535,0.04483950801043582
129,93.20259123077793,0.04580502847869056
130,17.432279037919905,0.47283472612201677
131,-35.98900008346182,0.0286703326214354
132,-15.698570312563982,0.14540435837425955
133,104.04073794512946,0.22429703960214026
134,19.471895708714893,0.1255852605783769
135,11.137262156857135,0.13748227202864782
136,31.749225660918057,0.7773530095970107
137,97.6484004622602,0.10916811722926824
138,-60.05617888216541,0.027209216702715935
139,-74.6074891264149,0.05665962915085488
140,74.50371268057198,0.40055670411679906
141,-35.4423300747938,0.3590873138318921
142,42.733623794001005,0.16078585063542783
143,-62.460300767179206,0.13199124708917162
144,96.89733229503871,0.2511362772817802
145,-95.80596747374953,0.017126389817983256
146,-2.838848878425106,0.632372719516611
147,-35.20528689394214,0.05231062483797027
148,-41.1896098703658,0.5695170018685836
149,-86.70153080766055,0.7534550225764862
150,-83.06872609023847,0.5802072013257615
151,-7.375368138187939,0.02732029486817412
152,-6.281833111893562,0.4150961681379215
153,81.9504882073694,0.6738301302614186
154,-27.344408942448233,0.00967297968035046
155,47.042731398358704,0.18410973949854376
156,18.81615116175977,0.1679162610575192
157,-38.682974215150296,0.5448127857404061
158,50.86413870331488,0.0324489919985115
159,-50.89772579903518,0.19685061567475406
160,54.63637667661644,0.6585831821863164
161,11.679888377288261,0.21197990835961383
162,10.031824369143823,0.03668255294183833
163,74.79801102094756,0.21288339083888785
164,-51.824225248601294,0.6231141752428746
165,28.464225928140262,0.18774847382701035
166,-108.89900265683454,0.7385677443935371
167,89.05747919686783,0.10707859468007226
168,106.62978231255246,0.3168254728664686
169,-61.75711893333435,0.5095703411480834
170,-86.34931985762033,0.7701261265358557
171,5.697778609707941,0.0962497975450147
172,33.83908894319198,0.303648347726948
173,31.15340985812743,0.2394041939810986
174,0.2833329145875081,0.2387718341364728
175,-69.42668896240984,0.8550144079057136
176,75.72504827841279,0.22839457380842307
177,-38.08999999999999,0.13691342333733428
178,14.238821528044458,0.3085465562164633
179,-76.99786365730097,0.6590210061931793
180,-49.83758938140481,0.12147870419596662
181,33.9338975203663,0.3064681920037565
182,-26.283233248576767,0.10842998850154743
183,32.287623785599294,0.06716584301709587
184,-24.528550865106176,0.028490868594046218
185,-76.61012457347674,0.3948822267474022
186,-82.18118804629913,0.3444071806069503
187,-82.1349124548118,0.0873290996137599
188,35.68579924179983,0.07499185178691593
189,0.6982458952904284,0.9771961962424045
190,-60.606986488744134,0.7274574609675603
191,-66.93634137989213,0.2922867003135935
192,75.70574127754846,0.10421743700649365
193,14.471411976844374,0.09224903448781813
194,-83.4116341122168,0.5061909161758639
195,17.17493283865455,0.21193693635943017
196,-70.84197932303658,0.18495895892624795
197,-38.197634147001125,0.37310180059102543
198,59.159552976344365,0.2351266010311544
199,69.93236605821274,0.20113048395761463
200,-9.950643190607996,0.43372988558706305
201,90.94966435671824,0.36225888037263254
202,94.72663967194444,0.22776197903362932
203,-111.94750904913519,0.8145908613334035
204,65.8932436556976,0.907332302103541
205,26.146508999777655,0.16088361817441743
206,-71.72887768925581,0.6437982750954274
207,-71.58050033266932,0.05421422153779975
208,19.035319196221536,0.9239272694391366
209,23.49942899472918,0.15592162787139124
210,66.65277929826762,0.5631621288782029
211,-0.2912439561768645,0.17074530843058247
212,91.95150168884012,0.5473245367909233
213,-45.06621534219299,0.4025472463282124
214,35.24865614209974,0.2762186192056246
215,-0.262566828625877,0.6547260885193937
216,-36.864322262585674,0.36172780932581977
217,-76.62587460496846,0.3797479711772436
218,107.32229610006206,0.25336917767055855
219,-22.910177340030884,0.05741733814233207
220,58.33499826694249,0.08338963737219798
221,66.00588626313416,0.6463786719244617
222,-69.6982654482598,0.15222516801757496
223,99.66624950997426,0.24354387681716153
224,-101.01623078466766,0.39962503691828605
225,20.462854093090222,0.0780053746683911
226,110.98089925847425,0.5299578224991455
227,10.584202219472909,0.0851001962116768
228,-62.400460197668075,0.18662475731737257
229,-52.56869686100049,0.37580568501523404
230,-61.486171169415705,0.2623165622172901
231,-63.44574027932165,0.054776063046323376
232,-0.46008222790438547,0.9786780731323205
233,-92.82800215340175,0.46376034029422775
234,62.4237464350512,0.031014409264329416
235,22.03387160759011,0.09124042346033485
236,-102.39668633250336,0.4339415154118837
237,-59.618953380816016,0.48143970579438367
238,-37.1653540642043,0.12509432645826735
239,-18.798685200401245,0.278107457658694
240,57.91209809266091,0.6218267709986293
241,-2.824092394045244,0.47731345455868207
242,-8.092543773943548,0.32267717432053766
243,-20.626964428412645,0.23551530410933247
244,-110.508767491861,0.2986938324803846
245,-50.191728994016685,0.10404510401951492
246,19.638113426123443,0.3675593764754795
247,22.992378998642053,0.0673857492955731
248,-95.13913008810557,0.052271002197749876
249,-97.28057736280144,0.8087162390822149
250,-82.22901875640625,0.3911227743202959
251,10.989539192504154,0.1488685527102499
252,-20.276170147049594,0.1143313242781417
253,-55.79534080874559,0.39049910794476506
254,-0.432245621871804,0.6321027059874883
255,-68.57644261868259,0.19686209876826685
256,-15.752733076471923,0.4125720468386524
257,-54.90894090057136,0.27634645141678665
258,-67.45929449588994,0.162048272957824
259,72.09794306256288,0.46913096779700636
260,-103.1409059070584,0.8705479577560944
261,77.68258784068728,0.053830148150597376
262,-12.654357194213528,0.026195191996109517
263,95.87065499935395,0.3599203841899512
264,-61.97290534151159,0.7053645223426853
265,-15.684314339732904,0.42280884853158823
266,-77.15945879340227,0.03911303114998865
267,58.100970653696905,0.07846473697568568
268,-45.99741345913437,0.014864578902671547
269,33.40405251824775,0.3921530482342486
270,-59.627960273612395,0.8466899449618005
271,22.812723535370306,0.14177895598159018
272,60.282838118836175,0.007333480519921987
273,32.05216357045676,0.3268935128179856
274,-59.298165370502865,0.7894627121051003
275,41.89444007165356,0.1826587270177137
276,88.32971263355503,0.06159641720031231
277,7.098707153409205,0.5448790105993764
278,-37.25986747868694,0.19559200425000983
279,-62.20266935850109,0.18088633823680667
280,102.94180270105343,0.3914767048833953
281,89.04953637235621,0.10229426484367489
282,-48.049143286442316,0.22968953852873805
283,99.02709450383759,0.34866275816203784
284,-41.6758753210781,0.892636592523268
285,-12.282441463958202,0.14157816521703426
286,85.17606034099401,0.8813053618816735
287,-61.606586979769645,0.022696076315189693
288,94.20805854870703,0.0676713503879384
289,-55.43774842615555,0.13856068048876125
290,-69.272786714771,0.3284428992847248
291,44.82238507304404,0.9501892668216515
292,31.801664275124487,0.2634269034728333
293,-65.90814206975972,0.28057031473602556
294,78.72605687550814,0.20803840912894084
295,98.43140072827046,0.24174137410363664
296,-57.37999999999998,0.16547920707413238
297,18.359260323065598,0.28987256894898294
298,-61.118768163920166,0.33445470820238987
299,-90.4217033952859,0.09356697956086918
300,24.957103466428897,0.19790621107615286
301,35.89815593767433,0.35199190840606115
302,29.708620977915427,0.4544140812380765
303,-89.99005574011957,0.3606641338122356
304,96.48390827550975,0.05166010457554201
305,57.81637069495309,0.06729173024885939
306,34.00742299395532,0.7052965154325448
307,-41.18438087131078,0.20676659939803615
308,90.58764338292106,0.28038395761633855
309,81.38606753370176,0.316702301606384
310,63.52047458202528,0.48503521940587474
311,-24.45187441178063,0.03012657402154817
312,-36.98266785226609,0.10696992390540436
313,-37.017810616743965,0.38157233454293665
314,-8.83540786634955,0.24793424809286016
315,-102.2455766809895,0.31552379585941537
316,109.49911447720906,0.5321397840475791
317,-37.693727425309795,0.6352955129463534
318,57.20638373261083,0.05496943020129475
319,-77.63007169273604,0.3367597023523898
320,-91.46960146346787,0.023758893831526205
321,-60.545911917323586,0.3205374925177563
322,45.95769259905719,0.11346987001463225
323,94.18878216210106,0.07183802579811138
324,59.99214464894029,0.3126529218647134
325,33.67074512455823,0.1547822228544159
326,93.22458721643301,0.09264829310758972
327,44.72396861788343,0.2697062190212175
328,-5.620356170406976,0.3234827319132403
329,-45.22282444032017,0.338483142146445
330,33.59559743667709,0.06622931815891908
331,-8.18731956827968,0.15831124484471046
332,106.0329688033155,0.1623887514700144
333,-23.697674165948325,0.4378879365159658
334,79.0950218734705,0.11792355689064496
335,-22.01363823485178,0.23089525073722778
336,54.85503229395623,0.99736938814021
337,88.70748080841628,0.03423770651637806
338,55.03091638542419,0.6137213674483819
339,59.257175444748256,0.8357266297336768
340,-94.4383376558791,0.0315604082834386
341,77.445704159394,0.2333428611843157
342,-68.46430330701244,0.041037280549094175
343,89.23607360880983,0.2023652471531998
344,-95.50380087312348,0.1284856640639387
345,78.4083744727933,0.3985764744405543
346,52.44174687574997,0.09430249832455935
347,-59.65350615325143,0.13629140255760533
348,-37.133090601924735,0.26702751689512844
349,90.00284322564201,0.5399935975583172
350,61.62404217054565,0.15762144986232232
351,-57.505745179099065,0.5193317781620606
352,-49.76735337657341,0.4494945515827508
353,14.05300312123208,0.07094262679917263
354,-11.162982522672218,0.15324352905370825
355,75.23598801290254,0.9259219738600487
356,72.46175179468393,0.2837762715695747
357,44.53826978760177,0.9917482902127117
358,-46.61859906256713,0.8851478182032436
359,-107.2701095549127,0.4015233287969001
360,47.02897811539323,0.6648525925508368
361,76.13590816222992,0.25021704519292787
362,-88.86413683164177,0.12047798876648379
363,59.868069728606066,0.6269677565877968
364,48.621785049626986,0.09067937043038024
365,0.403703800600986,0.18711894472583368
366,-8.965226998108847,0.08844515261481203
367,23.16184949739527,0.020651916053143447
368,-32.49380294606958,0.8170635903407986
369,-58.25195954839256,0.131823576099838
370,-84.33790171686636,0.24681224806146562
371,44.14180901536489,0.20775966196821932
372,71.00570376839599,0.11197354169382606
373,-92.76056793835664,0.5753895528399695
374,38.6930246684667,0.21652140366237072
375,-17.64844763982558,0.02112498881587731
376,-86.27633740504726,0.36837363305116305
377,-70.09241365547712,0.10734909133831708
378,17.89754493562116,0.8430807942521484
379,-14.526416453949016,0.4702280251696985
380,-60.6283265228401,0.1454668047639174
381,106.0326171995243,0.24738577066182396
382,-1.6534925168697714,0.1033557725892048
383,-109.63453806964485,0.20814975534641578
384,22.701478266976057,0.19596773824188626
385,109.40577887112485,0.05410475809761506
386,-19.176059432750133,0.40765073639949084
387,2.259409418009811,0.2803309011656883
388,-104.1783868903062,0.4171280459034848
389,109.73687074797836,0.009032522669056771
390,48.31164579481067,0.2841839893591683
391,-61.44241825523195,0.14634433455514015
392,88.41240477199815,0.7146449915550839
393,23.92424746449699,0.19727873772297638
394,-89.42957630817533,0.49063412455022654
395,5.900790842768485,0.22848034291719133
396,39.11979170083837,0.09279082967326727
397,-71.46873589160256,0.3749392924493764
398,-74.87466524680043,0.4007551494322893
399,-61.596827992152896,0.016601132247687972
400,-60.82939096991082,0.4182274377572181
401,-86.83726545577747,0.1850117340033241
402,-43.90623616492677,0.02590872748015941
403,14.918695428269226,0.144817150289638
404,-38.97883140007188,0.9328755988139742
405,-45.427937349499395,0.16806046063194818
406,14.7371795265093,0.9135460104152661
407,-106.33414355796201,0.2601019964362761
408,103.59893086505699,0.15746618730419243
409,108.77592445721407,0.2634194405466306
410,-33.624164860820294,0.36773748304421705
411,-98.75933864133061,0.047634544588272106
412,10.411511822950455,0.4023503633443935
413,19.560753757231186,0.0913223008645011
414,-54.03018542240231,0.0778631699054155
415,-16.088578042517945,0.6570746954488463
416,-28.47843478778334,0.32860345943861585
417,108.4101791205414,0.3087212540637857
418,-8.95535600529322,0.030124352053443253
419,-79.55512095419627,0.8210855627082301
420,-46.07508326864056,0.08874029417084557
421,42.44372165769405,0.840961946927397
422,113.00130987365385,0.7819283405733993
423,40.807626338975865,0.3068786011576746
424,-74.67336531872752,0.779942568432141
425,90.55442558928318,0.855503586726453
426,-55.93421049508364,0.8710642929670898
427,1.9396227094200498,0.19763258966026703
428,-88.4528390309661,0.11474790708632669
429,-9.152995756996528,0.22522266828126591
430,107.24372676677176,0.6476550565252883
431,45.131171931331856,0.14690309700134838
432,42.671699044358796,0.42831129341244417
433,-13.807011679041844,0.11890816533872903
434,16.33856867445558,0.06345170212223067
435,-48.40069503099179,0.07679357667504999
436,-41.063884846130854,0.7440287605746351
437,-20.808883840948887,0.9137722347555712
438,96.77149252581506,0.3122288756163245
439,-36.44808899638599,0.235373587440282
440,-105.36347264950214,0.37119960826970705
441,-20.827550532884892,0.19322064767737665
442,60.9964224162881,0.024107070842367847
443,-78.24883069649437,0.400394030606078
444,-101.87666371037199,0.16643631448966223
445,-95.99991966068771,0.13531288138642097
